Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range
2026-01-02,Friday,January,9:00 AM - MARKET OPEN,India Today Business,BUY,26387.4,27376.66,26067.95,1:3.1,3.75%,STRONG BULLISH,Head & Shoulders | Downside Risk,25905,26930,UPSIDE: 126 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25905 - 26930
2026-01-05,Monday,January,9:00 AM - MARKET OPEN,India Today Business,BUY,27320.6,28365.85,26904.73,1:2.51,3.83%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25816,26862,UPSIDE: 188 points,Q3 earnings season | Corporate profits robust,25816 - 26862
2026-01-06,Tuesday,January,9:00 AM - MARKET OPEN,India Today Business,SELL,26758.8,25807.15,27198.95,1:2.16,3.56%,STRONG BULLISH,Double Bottom | Reversal Expected,25851,26927,DOWNSIDE: 183 points,"FMCG holding support | ITC, HUL steady amid volatility",25851 - 26927
2026-01-07,Wednesday,January,9:00 AM - MARKET OPEN,India Today Business,SELL,26628.0,25435.27,27055.2,1:2.79,4.48%,MODERATELY BULLISH,Bullish Engulfing | Support at 26000,25971,26878,DOWNSIDE: 95 points,FII flows remain positive | Foreign buying continues,25971 - 26878
2026-01-08,Thursday,January,9:00 AM - MARKET OPEN,India Today Business,SELL,26930.2,26257.25,27390.19,1:1.46,2.5%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25931,26851,DOWNSIDE: 77 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25931 - 26851
2026-01-09,Friday,January,9:00 AM - MARKET OPEN,India Today Business,BUY,26874.4,27837.55,26454.07,1:2.29,3.58%,NEUTRAL,RSI Overbought | Consolidation Zone,25993,26856,UPSIDE: 194 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25993 - 26856
2026-01-12,Monday,January,9:00 AM - MARKET OPEN,India Today Business,SELL,27027.6,25858.43,27395.41,1:3.18,4.33%,BULLISH,Support Breach | Watch 25800,25844,26837,DOWNSIDE: 54 points,Q3 earnings season | Corporate profits robust,25844 - 26837
2026-01-13,Tuesday,January,9:00 AM - MARKET OPEN,India Today Business,SELL,27141.8,26570.17,27659.06,1:1.11,2.11%,NEUTRAL,RSI Overbought | Consolidation Zone,25931,26848,DOWNSIDE: 140 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25931 - 26848
2026-01-14,Wednesday,January,9:00 AM - MARKET OPEN,India Today Business,BUY,26588.0,27127.81,26222.17,1:1.48,2.03%,NEUTRAL/BEARISH,Head & Shoulders | Downside Risk,25988,26849,UPSIDE: 65 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25988 - 26849
2026-01-15,Thursday,January,9:00 AM - MARKET OPEN,India Today Business,BUY,26667.2,27395.18,26229.13,1:1.66,2.73%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25931,26973,UPSIDE: 129 points,Cement stocks stable | UltraTech holding ground,25931 - 26973
2026-01-16,Friday,January,9:00 AM - MARKET OPEN,India Today Business,BUY,26433.4,27144.4,26068.27,1:1.95,2.69%,NEUTRAL,Moving Average Crossover | Trend Change,25928,26860,UPSIDE: 179 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25928 - 26860
2026-01-19,Monday,January,9:00 AM - MARKET OPEN,India Today Business,BUY,26891.6,27470.51,26399.88,1:1.18,2.15%,NEUTRAL/BEARISH,Breakout above 26500 | Momentum Building,25844,26844,UPSIDE: 74 points,Cement stocks stable | UltraTech holding ground,25844 - 26844
2026-01-20,Tuesday,January,9:00 AM - MARKET OPEN,India Today Business,BUY,26416.8,27420.21,26025.32,1:2.56,3.8%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25947,26983,UPSIDE: 173 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25947 - 26983
2026-01-21,Wednesday,January,9:00 AM - MARKET OPEN,India Today Business,SELL,26423.0,25338.93,26727.67,1:3.56,4.1%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25876,26893,DOWNSIDE: 189 points,Q3 earnings season | Corporate profits robust,25876 - 26893
2026-01-22,Thursday,January,9:00 AM - MARKET OPEN,India Today Business,SELL,26954.2,26236.4,27336.75,1:1.88,2.66%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25967,26852,DOWNSIDE: 54 points,"FMCG holding support | ITC, HUL steady amid volatility",25967 - 26852
2026-01-23,Friday,January,9:00 AM - MARKET OPEN,India Today Business,BUY,27194.4,28191.78,26773.86,1:2.37,3.67%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25817,26991,UPSIDE: 182 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25817 - 26991
2026-01-27,Tuesday,January,9:00 AM - MARKET OPEN,India Today Business,BUY,26716.6,27508.61,26404.72,1:2.54,2.96%,BULLISH,Head & Shoulders | Downside Risk,25818,26801,UPSIDE: 197 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25818 - 26801
2026-01-28,Wednesday,January,9:00 AM - MARKET OPEN,India Today Business,SELL,26436.8,25872.29,26763.23,1:1.73,2.14%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25945,26899,DOWNSIDE: 137 points,Energy stocks leading | Oil majors positive on crude rally,25945 - 26899
2026-01-29,Thursday,January,9:00 AM - MARKET OPEN,India Today Business,SELL,27393.0,26472.09,27816.77,1:2.17,3.36%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25897,27000,DOWNSIDE: 64 points,DII support strong | Domestic funds accumulating,25897 - 27000
2026-01-30,Friday,January,9:00 AM - MARKET OPEN,India Today Business,BUY,26743.2,27658.41,26423.65,1:2.86,3.42%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25943,26993,UPSIDE: 52 points,"Chemical sector focus | Atul, Bayer gains on exports",25943 - 26993
2026-02-02,Monday,February,9:00 AM - MARKET OPEN,India Today Business,SELL,27141.4,26583.75,27417.09,1:2.02,2.05%,BULLISH,Moving Average Crossover | Trend Change,25859,26836,DOWNSIDE: 167 points,FII flows remain positive | Foreign buying continues,25859 - 26836
2026-02-03,Tuesday,February,9:00 AM - MARKET OPEN,India Today Business,SELL,27016.6,26288.8,27363.24,1:2.1,2.69%,STRONG BULLISH,Bearish Divergence | Profit Taking,25937,26897,DOWNSIDE: 123 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25937 - 26897
2026-02-04,Wednesday,February,9:00 AM - MARKET OPEN,India Today Business,BUY,26740.8,27710.95,26340.46,1:2.42,3.63%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25926,26992,UPSIDE: 192 points,"Realty sector gaining traction | DLF, Oberoi up",25926 - 26992
2026-02-05,Thursday,February,9:00 AM - MARKET OPEN,India Today Business,SELL,27253.0,26287.04,27563.1,1:3.11,3.54%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25877,26991,DOWNSIDE: 161 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25877 - 26991
2026-02-06,Friday,February,9:00 AM - MARKET OPEN,India Today Business,BUY,27051.2,27836.57,26744.48,1:2.56,2.9%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25916,26846,UPSIDE: 134 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25916 - 26846
2026-02-09,Monday,February,9:00 AM - MARKET OPEN,India Today Business,SELL,26470.4,25332.73,26945.12,1:2.4,4.3%,MODERATELY BULLISH,Bullish Engulfing | Support at 26000,25889,26828,DOWNSIDE: 130 points,Q3 earnings season | Corporate profits robust,25889 - 26828
2026-02-10,Tuesday,February,9:00 AM - MARKET OPEN,India Today Business,SELL,26991.6,26235.5,27264.73,1:2.77,2.8%,NEUTRAL,Double Bottom | Reversal Expected,25906,26972,DOWNSIDE: 72 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25906 - 26972
2026-02-11,Wednesday,February,9:00 AM - MARKET OPEN,India Today Business,BUY,26737.8,27375.77,26465.76,1:2.35,2.39%,STRONG BULLISH,Support Breach | Watch 25800,25909,26973,UPSIDE: 160 points,Energy stocks leading | Oil majors positive on crude rally,25909 - 26973
2026-02-12,Thursday,February,9:00 AM - MARKET OPEN,India Today Business,SELL,26818.0,25866.65,27341.81,1:1.82,3.55%,BULLISH,Double Bottom | Reversal Expected,25882,26944,DOWNSIDE: 114 points,Telecom strength | Bharti Airtel gains on tariff hikes,25882 - 26944
2026-02-13,Friday,February,9:00 AM - MARKET OPEN,India Today Business,BUY,26750.2,28040.15,26235.67,1:2.51,4.82%,MODERATELY BULLISH,Support Breach | Watch 25800,25838,26891,UPSIDE: 116 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25838 - 26891
2026-02-16,Monday,February,9:00 AM - MARKET OPEN,India Today Business,BUY,26511.4,27240.21,26212.79,1:2.44,2.75%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25983,26977,UPSIDE: 81 points,Energy stocks leading | Oil majors positive on crude rally,25983 - 26977
2026-02-17,Tuesday,February,9:00 AM - MARKET OPEN,India Today Business,SELL,26900.6,26283.36,27219.47,1:1.94,2.29%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25975,26892,DOWNSIDE: 136 points,Cement stocks stable | UltraTech holding ground,25975 - 26892
2026-02-18,Wednesday,February,9:00 AM - MARKET OPEN,India Today Business,BUY,27465.8,28806.88,27076.45,1:3.44,4.88%,STRONG BULLISH,Bearish Divergence | Profit Taking,26000,26924,UPSIDE: 179 points,"Chemical sector focus | Atul, Bayer gains on exports",26000 - 26924
2026-02-19,Thursday,February,9:00 AM - MARKET OPEN,India Today Business,BUY,26693.0,27948.18,26317.94,1:3.35,4.7%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25864,26970,UPSIDE: 58 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25864 - 26970
2026-02-20,Friday,February,9:00 AM - MARKET OPEN,India Today Business,BUY,26545.2,27183.9,26074.32,1:1.36,2.41%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25867,26821,UPSIDE: 129 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25867 - 26821
2026-02-23,Monday,February,9:00 AM - MARKET OPEN,India Today Business,BUY,27012.4,27557.79,26705.38,1:1.78,2.02%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25897,26998,UPSIDE: 120 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25897 - 26998
2026-02-24,Tuesday,February,9:00 AM - MARKET OPEN,India Today Business,BUY,26965.6,27827.28,26664.13,1:2.86,3.2%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25978,26997,UPSIDE: 119 points,Energy stocks leading | Oil majors positive on crude rally,25978 - 26997
2026-02-25,Wednesday,February,9:00 AM - MARKET OPEN,India Today Business,BUY,26888.8,27771.55,26445.2,1:1.99,3.28%,NEUTRAL,Double Bottom | Reversal Expected,25995,26861,UPSIDE: 110 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25995 - 26861
2026-02-26,Thursday,February,9:00 AM - MARKET OPEN,India Today Business,SELL,26918.0,26263.18,27384.33,1:1.4,2.43%,NEUTRAL,RSI Overbought | Consolidation Zone,25907,26993,DOWNSIDE: 180 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25907 - 26993
2026-02-27,Friday,February,9:00 AM - MARKET OPEN,India Today Business,SELL,26706.2,25768.77,26985.57,1:3.36,3.51%,STRONG BULLISH,Double Bottom | Reversal Expected,25967,26870,DOWNSIDE: 78 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25967 - 26870
2026-03-02,Monday,March,9:00 AM - MARKET OPEN,India Today Business,SELL,27165.4,26537.1,27481.74,1:1.99,2.31%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25947,26825,DOWNSIDE: 167 points,"FMCG holding support | ITC, HUL steady amid volatility",25947 - 26825
2026-03-03,Tuesday,March,9:00 AM - MARKET OPEN,India Today Business,SELL,27046.6,26168.93,27448.28,1:2.18,3.25%,BULLISH,Bearish Divergence | Profit Taking,25938,26959,DOWNSIDE: 136 points,Telecom strength | Bharti Airtel gains on tariff hikes,25938 - 26959
2026-03-04,Wednesday,March,9:00 AM - MARKET OPEN,India Today Business,SELL,27070.8,26205.81,27441.42,1:2.33,3.2%,NEUTRAL,Bullish Engulfing | Support at 26000,25879,26964,DOWNSIDE: 138 points,FII flows remain positive | Foreign buying continues,25879 - 26964
2026-03-05,Thursday,March,9:00 AM - MARKET OPEN,India Today Business,BUY,27051.0,28077.46,26606.84,1:2.31,3.79%,BULLISH,Head & Shoulders | Downside Risk,25984,26992,UPSIDE: 200 points,FII flows remain positive | Foreign buying continues,25984 - 26992
2026-03-06,Friday,March,9:00 AM - MARKET OPEN,India Today Business,SELL,27225.2,26434.06,27591.62,1:2.16,2.91%,BULLISH,Moving Average Crossover | Trend Change,25893,26974,DOWNSIDE: 150 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25893 - 26974
2026-03-09,Monday,March,9:00 AM - MARKET OPEN,India Today Business,SELL,27014.4,26278.88,27433.37,1:1.76,2.72%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25938,26936,DOWNSIDE: 63 points,"Chemical sector focus | Atul, Bayer gains on exports",25938 - 26936
2026-03-10,Tuesday,March,9:00 AM - MARKET OPEN,India Today Business,BUY,27276.6,27986.41,26951.65,1:2.18,2.6%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25919,26921,UPSIDE: 59 points,FII flows remain positive | Foreign buying continues,25919 - 26921
2026-03-11,Wednesday,March,9:00 AM - MARKET OPEN,India Today Business,SELL,27019.8,25686.61,27553.71,1:2.5,4.93%,STRONG BULLISH,Golden Cross | Resistance at 27000,25889,26801,DOWNSIDE: 189 points,Telecom strength | Bharti Airtel gains on tariff hikes,25889 - 26801
2026-03-12,Thursday,March,9:00 AM - MARKET OPEN,India Today Business,BUY,26728.0,28046.28,26397.37,1:3.99,4.93%,BULLISH,Higher High-Higher Low | Bull Run Continues,25805,26991,UPSIDE: 172 points,DII support strong | Domestic funds accumulating,25805 - 26991
2026-03-13,Friday,March,9:00 AM - MARKET OPEN,India Today Business,SELL,26709.2,25409.61,27004.47,1:4.4,4.87%,STRONG BULLISH,Double Bottom | Reversal Expected,25852,26908,DOWNSIDE: 69 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25852 - 26908
2026-03-16,Monday,March,9:00 AM - MARKET OPEN,India Today Business,BUY,26540.4,27500.83,26084.51,1:2.11,3.62%,BULLISH,Triangle Breakout | Directional Move,25987,26980,UPSIDE: 96 points,DII support strong | Domestic funds accumulating,25987 - 26980
2026-03-17,Tuesday,March,9:00 AM - MARKET OPEN,India Today Business,SELL,27258.6,26211.61,27591.68,1:3.14,3.84%,BULLISH,Breakout above 26500 | Momentum Building,25864,26845,DOWNSIDE: 91 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25864 - 26845
2026-03-18,Wednesday,March,9:00 AM - MARKET OPEN,India Today Business,BUY,27221.8,28408.54,26700.6,1:2.28,4.36%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25892,26932,UPSIDE: 166 points,Energy stocks leading | Oil majors positive on crude rally,25892 - 26932
2026-03-19,Thursday,March,9:00 AM - MARKET OPEN,India Today Business,SELL,27409.0,26855.6,27813.1,1:1.37,2.02%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25915,26909,DOWNSIDE: 186 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25915 - 26909
2026-03-20,Friday,March,9:00 AM - MARKET OPEN,India Today Business,BUY,26675.2,27651.54,26335.81,1:2.88,3.66%,STRONG BULLISH,Moving Average Crossover | Trend Change,25826,26941,UPSIDE: 198 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25826 - 26941
2026-03-23,Monday,March,9:00 AM - MARKET OPEN,India Today Business,BUY,27385.4,28539.5,27067.25,1:3.63,4.21%,NEUTRAL,Support Breach | Watch 25800,25906,26960,UPSIDE: 72 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25906 - 26960
2026-03-24,Tuesday,March,9:00 AM - MARKET OPEN,India Today Business,SELL,27007.6,26318.97,27446.61,1:1.57,2.55%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25945,26841,DOWNSIDE: 119 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25945 - 26841
2026-03-26,Thursday,March,9:00 AM - MARKET OPEN,India Today Business,BUY,27374.8,28049.42,26933.6,1:1.53,2.46%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25877,26813,UPSIDE: 83 points,Energy stocks leading | Oil majors positive on crude rally,25877 - 26813
2026-03-27,Friday,March,9:00 AM - MARKET OPEN,India Today Business,SELL,26819.0,26037.28,27344.95,1:1.49,2.91%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25923,26807,DOWNSIDE: 82 points,"Chemical sector focus | Atul, Bayer gains on exports",25923 - 26807
2026-03-30,Monday,March,9:00 AM - MARKET OPEN,India Today Business,SELL,26844.2,25531.32,27317.42,1:2.77,4.89%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25942,26873,DOWNSIDE: 122 points,Energy stocks leading | Oil majors positive on crude rally,25942 - 26873
2026-03-31,Tuesday,March,9:00 AM - MARKET OPEN,India Today Business,BUY,27194.4,28489.91,26834.93,1:3.6,4.76%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25906,26982,UPSIDE: 196 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25906 - 26982
2026-04-01,Wednesday,April,9:00 AM - MARKET OPEN,India Today Business,BUY,27532.6,28412.31,27032.68,1:1.76,3.2%,STRONG BULLISH,Bearish Divergence | Profit Taking,25997,26898,UPSIDE: 154 points,Telecom strength | Bharti Airtel gains on tariff hikes,25997 - 26898
2026-04-03,Friday,April,9:00 AM - MARKET OPEN,India Today Business,BUY,27140.8,27938.3,26655.47,1:1.64,2.94%,BULLISH,Bearish Divergence | Profit Taking,25968,26889,UPSIDE: 116 points,"Chemical sector focus | Atul, Bayer gains on exports",25968 - 26889
2026-04-06,Monday,April,9:00 AM - MARKET OPEN,India Today Business,BUY,26635.0,27219.68,26106.24,1:1.11,2.2%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25964,26808,UPSIDE: 178 points,Cement stocks stable | UltraTech holding ground,25964 - 26808
2026-04-07,Tuesday,April,9:00 AM - MARKET OPEN,India Today Business,BUY,27130.2,27686.57,26754.12,1:1.48,2.05%,BULLISH,Bullish Engulfing | Support at 26000,25990,26921,UPSIDE: 81 points,DII support strong | Domestic funds accumulating,25990 - 26921
2026-04-08,Wednesday,April,9:00 AM - MARKET OPEN,India Today Business,BUY,27420.4,28380.27,26984.34,1:2.2,3.5%,STRONG BULLISH,Triangle Breakout | Directional Move,25856,26940,UPSIDE: 91 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25856 - 26940
2026-04-09,Thursday,April,9:00 AM - MARKET OPEN,India Today Business,BUY,27163.6,28287.8,26679.39,1:2.32,4.14%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25893,26828,UPSIDE: 135 points,Q3 earnings season | Corporate profits robust,25893 - 26828
2026-04-13,Monday,April,9:00 AM - MARKET OPEN,India Today Business,SELL,26831.8,26185.03,27264.25,1:1.5,2.41%,NEUTRAL/BEARISH,Bollinger Bands Squeeze | Volatility Expected,25940,26976,DOWNSIDE: 155 points,Energy stocks leading | Oil majors positive on crude rally,25940 - 26976
2026-04-15,Wednesday,April,9:00 AM - MARKET OPEN,India Today Business,SELL,27026.0,26005.48,27346.32,1:3.19,3.78%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25922,26920,DOWNSIDE: 199 points,"Realty sector gaining traction | DLF, Oberoi up",25922 - 26920
2026-04-16,Thursday,April,9:00 AM - MARKET OPEN,India Today Business,SELL,26941.2,25658.47,27323.75,1:3.35,4.76%,NEUTRAL,Bullish Engulfing | Support at 26000,25833,26902,DOWNSIDE: 106 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25833 - 26902
2026-04-17,Friday,April,9:00 AM - MARKET OPEN,India Today Business,SELL,27247.4,26542.81,27540.83,1:2.4,2.59%,NEUTRAL,Breakout above 26500 | Momentum Building,25850,26899,DOWNSIDE: 90 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25850 - 26899
2026-04-20,Monday,April,9:00 AM - MARKET OPEN,India Today Business,BUY,27415.6,28513.91,26893.43,1:2.1,4.01%,NEUTRAL,Support Breach | Watch 25800,25978,26946,UPSIDE: 73 points,FII flows remain positive | Foreign buying continues,25978 - 26946
2026-04-21,Tuesday,April,9:00 AM - MARKET OPEN,India Today Business,BUY,27590.8,28691.23,27247.34,1:3.2,3.99%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25867,26847,UPSIDE: 111 points,"Realty sector gaining traction | DLF, Oberoi up",25867 - 26847
